Tag Code,Release Site Name,Mark Date,Mark DOY,Mark Length mm,Mark Weight g,Release Temp. C,Recap Date,Recap DOY,Recap Site,Recap Length mm,Recap Weight g,Total days,Growth_FL,Growth_Wt
3DD.007746FE3B,Secesh River,8/16/2014,228,76,5.2,14,4/22/2015,112,Lower Granite,112,14,249,36,8.8
3DD.0077B3E161,Secesh River,8/11/2017,223,76,4.7,8.5,4/15/2018,105,Lower Granite,111,13.9,247,35,9.2
3D9.1C2DE8BDD2,Secesh River,8/20/2015,232,76,4.6,13,4/15/2016,106,Lower Granite,114,13.9,239,38,9.3
384.1B7976F14C,Secesh River,8/20/2015,232,76,3.8,13,4/15/2016,106,Lower Granite,118,14.3,239,42,10.5
3D9.1BF1C40A7F,Secesh River,8/25/2004,238,76,4.3,9,5/5/2005,125,Little Goose,122,14.8,252,46,10.5
3D9.1C2DE78986,Secesh River,8/19/2015,231,76,3.9,11,4/14/2016,105,Lower Granite,116,15.1,239,40,11.2
3DD.0077B38667,Secesh River,8/11/2017,223,77,5,8.5,4/10/2018,100,Lower Granite,108,12.6,242,31,7.6
3D9.239F85F9C3,Secesh River,8/27/2011,239,77,5,15,4/13/2012,104,Lower Granite,109,12.6,230,32,7.6
3D9.1C2DE7C67C,Secesh River,8/19/2015,231,77,3.9,11,4/16/2016,107,Lower Granite,104,12.2,241,27,8.3
3D9.1BF1C4F02D,Secesh River,8/26/2004,239,77,5.5,10,5/1/2005,121,Little Goose,127,17.7,247,50,12.2
3DD.0077C41128,Secesh River,8/15/2018,227,78,6,12,4/16/2019,106,Lower Granite,104,11.4,244,26,5.4
3D9.1BF1F861F6,Secesh River,8/25/2004,238,78,5.5,9,5/5/2005,125,Little Goose,117,12.3,252,39,6.8
384.1B7974189D,Secesh River,8/20/2015,232,78,4.8,13,4/19/2016,110,Lower Granite,108,13.9,243,30,9.1
3D9.1C2DE83329,Secesh River,8/19/2015,231,78,5,8.5,4/24/2016,115,Lower Granite,112,14.5,249,34,9.5
3DD.00774708E7,Secesh River,8/17/2014,229,78,4.5,12.9,4/16/2015,106,Lower Granite,114,14.6,242,36,10.1
384.1B797767F5,Secesh River,8/20/2015,232,78,4.5,13,4/16/2016,107,Lower Granite,125,19.4,240,47,14.9
3DD.00779C5C4D,Secesh River,8/16/2016,229,79,6.1,12,4/14/2017,104,Lower Granite,108,13.1,240,29,7
3DD.003D53C89F,Secesh River,8/13/2021,225,79,5.8,14,4/29/2022,119,Lower Granite,127,21.3,259,48,15.5
3D9.1BF262BCFF,Secesh River,8/16/2006,228,80,7.1,9.5,4/16/2007,106,Little Goose,114,14.4,243,34,7.3
7F7D024940,Secesh River,8/26/1990,238,80,6.6,11,5/20/1991,140,Lower Granite,109,16.1,267,29,9.5
3D9.1C2DE8CA36,Secesh River,8/20/2015,232,80,5.9,13,4/13/2016,104,Lower Granite,125,18.6,237,45,12.7
3D9.1C2E01F40D,Secesh River,8/20/2015,232,81,5.7,13,5/13/2016,134,Lower Granite,107,14.3,267,26,8.6
3D9.1C2DE86A9D,Secesh River,8/20/2015,232,81,5.8,13,4/16/2016,107,Lower Granite,122,19.1,240,41,13.3
3D9.1C2DE8E7CC,Secesh River,8/19/2015,231,82,6.5,11,5/4/2016,125,Lower Granite,95,9.4,259,13,2.9
3D9.1C2DE81330,Secesh River,8/19/2015,231,82,7.3,11,4/14/2016,105,Lower Granite,107,10.5,239,25,3.2
3D9.1C2E02AF99,Secesh River,8/24/2013,236,82,5.6,13.5,4/14/2014,104,Lower Granite,104,11.1,233,22,5.5
3D9.1C2DE70061,Secesh River,8/19/2015,231,83,5.9,11,5/5/2016,126,Lower Granite,122,19,260,39,13.1
3D9.1C2E02D265,Secesh River,8/24/2013,236,84,6.8,13.5,4/14/2014,104,Lower Granite,102,11.5,233,18,4.7
3D9.1C2DE8BB44,Secesh River,8/20/2015,232,86,6.4,13,4/15/2016,106,Lower Granite,106,11.2,239,20,4.8
3D9.239F867FA9,Secesh River,8/26/2011,238,95,11,15,5/18/2012,139,Lower Granite,114,14.6,266,19,3.6
3DD.003DEB2A70,South Fork Salmon River,7/27/2022,208,53,1.7,13.5,5/29/2023,149,Lower Granite,101,11.1,306,48,9.4
3DD.003DEB42DC,South Fork Salmon River,7/26/2022,207,54,2.1,13.5,5/12/2023,132,Lower Granite,99,9,290,45,6.9
3DD.003DEB2C86,South Fork Salmon River,7/27/2022,208,54,1.8,13.5,5/7/2023,127,Lower Granite,111,13.8,284,57,12
384.1B7976E294,South Fork Salmon River,8/10/2017,222,56,2,11.5,4/30/2018,120,Lower Granite,99,10.1,263,43,8.1
3DD.003DEB2E23,South Fork Salmon River,7/26/2022,207,56,2.1,13.5,5/5/2023,125,Lower Granite,107,11.6,283,51,9.5
3DD.003DEB3000,South Fork Salmon River,7/26/2022,207,57,1.8,13.5,5/7/2023,127,Lower Granite,87,7.1,285,30,5.3
3DD.003DEB4883,South Fork Salmon River,7/27/2022,208,57,3.3,13.5,5/29/2023,149,Lower Granite,96,10.2,306,39,6.9
3DD.003DEB46A8,South Fork Salmon River,7/26/2022,207,57,2.4,13.5,6/1/2023,152,Lower Granite,90,9.5,310,33,7.1
3DD.003DEB3011,South Fork Salmon River,7/26/2022,207,57,2,13.5,4/19/2023,109,Lower Granite,101,10.2,267,44,8.2
384.1B7976F9B5,South Fork Salmon River,8/10/2017,222,57,2.3,11.5,5/9/2018,129,Lower Granite,101,10.6,272,44,8.3
3DD.003DEB46AC,South Fork Salmon River,7/26/2022,207,57,2.1,13.5,5/10/2023,130,Lower Granite,100,10.6,288,43,8.5
384.1B79775F5F,South Fork Salmon River,8/9/2017,221,57,1.8,14,5/10/2018,130,Lower Granite,105,11.8,274,48,10
3DD.003DEB2A5F,South Fork Salmon River,7/27/2022,208,57,1.8,13.5,5/20/2023,140,Lower Granite,107,13.6,297,50,11.8
3DD.003DEB47BC,South Fork Salmon River,7/27/2022,208,58,2.5,13.5,5/17/2023,137,Lower Granite,106,11,294,48,8.5
3DD.003DEB4D37,South Fork Salmon River,7/26/2022,207,58,2.6,13.5,5/8/2023,128,Lower Granite,107,11.2,286,49,8.6
3DD.003DEB2B5C,South Fork Salmon River,7/26/2022,207,58,2.4,13.5,5/6/2023,126,Lower Granite,104,11.2,284,46,8.8
3DD.003DEB2A76,South Fork Salmon River,7/27/2022,208,58,2.2,13.5,5/25/2023,145,Lower Granite,103,11.4,302,45,9.2
384.1B797428AB,South Fork Salmon River,8/9/2017,221,58,2.1,14,4/30/2018,120,Lower Granite,107,12.3,264,49,10.2
384.1B7974AC8C,South Fork Salmon River,8/13/2016,226,59,3,10,4/16/2017,106,Lower Granite,96,9.4,245,37,6.4
384.1B79774FD9,South Fork Salmon River,8/22/2015,234,59,2.5,10,4/17/2016,108,Lower Granite,95,9,239,36,6.5
384.1B7977686F,South Fork Salmon River,8/22/2015,234,59,2.7,10,5/12/2016,133,Lower Granite,101,10.9,264,42,8.2
384.1B79775319,South Fork Salmon River,8/9/2017,221,59,2.9,14,4/13/2018,103,Lower Granite,106,12,247,47,9.1
3DD.0077B4B53C,South Fork Salmon River,8/10/2017,222,59,2.5,11.5,4/25/2018,115,Lower Granite,106,13.1,258,47,10.6
384.1B79742A4F,South Fork Salmon River,8/22/2015,234,60,2.9,10,4/16/2016,107,Lower Granite,90,7.3,238,30,4.4
3DD.003DEB46B6,South Fork Salmon River,7/26/2022,207,60,2.4,13.5,5/9/2023,129,Lower Granite,91,7.4,287,31,5
384.1B7973EB35,South Fork Salmon River,8/22/2015,234,60,2.5,10,4/13/2016,104,Lower Granite,94,9.1,235,34,6.6
3DD.003DEB2C89,South Fork Salmon River,7/27/2022,208,60,2.2,13.5,5/6/2023,126,Lower Granite,89,9.1,283,29,6.9
3DD.003DEB2B68,South Fork Salmon River,7/26/2022,207,60,3.2,13.5,5/10/2023,130,Lower Granite,109,10.8,288,49,7.6
3DD.0077C42FE0,South Fork Salmon River,8/14/2018,226,60,2.4,17,5/3/2019,123,Lower Granite,99,10.2,262,39,7.8
3DD.003DEB46BE,South Fork Salmon River,7/26/2022,207,60,2.1,13.5,5/23/2023,143,Lower Granite,98,9.9,301,38,7.8
3DD.0077B4B8E7,South Fork Salmon River,8/10/2017,222,60,2.8,11.5,4/15/2018,105,Lower Granite,104,11.8,248,44,9
3DD.0077B36112,South Fork Salmon River,8/9/2017,221,60,2.4,14,5/9/2018,129,Lower Granite,104,12.2,273,44,9.8
3DD.0077CB9498,South Fork Salmon River,8/14/2018,226,60,3,17,5/6/2019,126,Lower Granite,106,12.8,265,46,9.8
3DD.0077CB3BF7,South Fork Salmon River,8/14/2018,226,61,2.5,17,4/17/2019,107,Lower Granite,95,8.4,246,34,5.9
384.1B7974A526,South Fork Salmon River,8/13/2016,226,61,2.7,10,5/12/2017,132,Lower Granite,96,8.7,271,35,6
3DD.0077C3DAA7,South Fork Salmon River,8/14/2018,226,61,2.4,17,4/17/2019,107,Lower Granite,96,9.3,246,35,6.9
3DD.007781D321,South Fork Salmon River,8/23/2015,235,61,3,12,4/28/2016,119,Lower Granite,99,10.1,249,38,7.1
384.1B7976E27E,South Fork Salmon River,8/22/2015,234,61,2.6,10,4/22/2016,113,Lower Granite,105,11.5,244,44,8.9
3DD.003DEB48AC,South Fork Salmon River,7/27/2022,208,61,2.5,13.5,5/23/2023,143,Lower Granite,104,12.4,300,43,9.9
3DD.003DEB293E,South Fork Salmon River,7/27/2022,208,61,2.4,13.5,5/20/2023,140,Lower Granite,108,12.3,297,47,9.9
3DD.003DEB2B33,South Fork Salmon River,7/26/2022,207,61,2.7,13.5,5/20/2023,140,Lower Granite,107,12.9,298,46,10.2
3DD.0077C3DF8D,South Fork Salmon River,8/14/2018,226,61,2.1,17,4/21/2019,111,Lower Granite,105,12.9,250,44,10.8
3DD.003D53D3F5,South Fork Salmon River,8/12/2021,224,61,3,16,5/8/2022,128,Lower Granite,115,17,269,54,14
384.1B797492D6,South Fork Salmon River,8/13/2016,226,62,2.7,10,4/28/2017,118,Lower Granite,87,6.7,257,25,4
3DD.00779BD07D,South Fork Salmon River,8/13/2016,226,62,3.5,10,4/22/2017,112,Lower Granite,96,8.7,251,34,5.2
3DD.003DEB2C69,South Fork Salmon River,7/27/2022,208,62,2.8,13.5,5/20/2023,140,Lower Granite,99,9.6,297,37,6.8
3D9.1C2DE792BF,South Fork Salmon River,8/22/2015,234,62,2.8,10,4/30/2016,121,Lower Granite,99,9.8,252,37,7
3DD.0077CB84E8,South Fork Salmon River,8/14/2018,226,62,3.4,17,5/18/2019,138,Lower Granite,98,10.5,277,36,7.1
3DD.0077CB5991,South Fork Salmon River,8/14/2018,226,62,2.5,17,5/14/2019,134,Lower Granite,95,9.7,273,33,7.2
3DD.003DEB2B83,South Fork Salmon River,7/26/2022,207,62,3.7,13.5,5/3/2023,123,Lower Granite,107,10.9,281,45,7.2
384.1B7974983C,South Fork Salmon River,8/13/2016,226,62,3.6,10,4/24/2017,114,Lower Granite,99,10.9,253,37,7.3
3D9.1C2DE9713D,South Fork Salmon River,8/13/2016,226,62,2.7,10,5/5/2017,125,Lower Granite,98,10.2,264,36,7.5
3D9.1C2E02D0B1,South Fork Salmon River,8/13/2016,226,62,1.8,10,4/29/2017,119,Lower Granite,100,10,258,38,8.2
384.1B797753A4,South Fork Salmon River,8/9/2017,221,62,2.4,14,4/29/2018,119,Lower Granite,106,11.6,263,44,9.2
3DD.003D53BE1E,South Fork Salmon River,8/12/2021,224,62,2.3,16,5/9/2022,129,Lower Granite,104,12.1,270,42,9.8
384.1B797763D6,South Fork Salmon River,8/22/2015,234,62,3.2,10,5/23/2016,144,Lower Granite,111,13.1,275,49,9.9
3D9.1C2DE8285E,South Fork Salmon River,8/22/2015,234,62,2.9,10,5/7/2016,128,Lower Granite,109,13.8,259,47,10.9
3DD.0077B596CE,South Fork Salmon River,8/9/2017,221,62,2.9,14,5/11/2018,131,Lower Granite,106,14,275,44,11.1
3DD.0077C39DA3,South Fork Salmon River,8/14/2018,226,62,2.2,17,6/3/2019,154,Lower Granite,109,14.4,293,47,12.2
3DD.003DEB2CA2,South Fork Salmon River,7/27/2022,208,62,2.6,13.5,5/25/2023,145,Lower Granite,121,19.9,302,59,17.3
3DD.0077B498A3,South Fork Salmon River,8/10/2017,222,63,2.8,11.5,4/30/2018,120,Lower Granite,100,11,263,37,8.2
3DD.003DEB4AE5,South Fork Salmon River,7/26/2022,207,63,2.9,13.5,4/28/2023,118,Lower Granite,103,11.2,276,40,8.3
3DD.0077C3D244,South Fork Salmon River,8/14/2018,226,63,2.9,17,4/28/2019,118,Lower Granite,108,15,257,45,12.1
3DD.003D53CA22,South Fork Salmon River,8/12/2021,224,63,2.8,16,5/31/2022,151,Lower Granite,112,15.1,292,49,12.3
3DD.007781D85B,South Fork Salmon River,8/13/2016,226,64,3,10,4/23/2017,113,Lower Granite,94,8.1,252,30,5.1
3DD.003DEB2E48,South Fork Salmon River,7/26/2022,207,64,3,13.5,5/6/2023,126,Lower Granite,96,8.9,284,32,5.9
3DD.00779B973B,South Fork Salmon River,8/13/2016,226,64,3.6,10,4/9/2017,99,Lower Granite,96,10,238,32,6.4
3DD.0077CB3521,South Fork Salmon River,8/14/2018,226,64,3.1,17,5/1/2019,121,Lower Granite,103,11.6,260,39,8.5
3DD.0077CB6AF0,South Fork Salmon River,8/14/2018,226,64,2.6,17,4/10/2019,100,Lower Granite,102,11.3,239,38,8.7
3DD.0077C40944,South Fork Salmon River,8/14/2018,226,64,2.8,17,5/20/2019,140,Lower Granite,98,12.1,279,34,9.3
3DD.00778176D5,South Fork Salmon River,8/13/2016,226,65,2.9,10,4/16/2017,106,Lower Granite,94,8,245,29,5.1
384.1B797755B4,South Fork Salmon River,8/23/2015,235,65,3.3,12,4/16/2016,107,Lower Granite,92,8.8,237,27,5.5
3DD.0077B394D4,South Fork Salmon River,8/9/2017,221,65,3.7,14,5/2/2018,122,Lower Granite,93,9.4,266,28,5.7
3D9.1C2DE8AB9B,South Fork Salmon River,8/22/2015,234,65,2.9,10,4/28/2016,119,Lower Granite,96,9.6,250,31,6.7
3DD.007780CC55,South Fork Salmon River,8/13/2016,226,65,3.6,10,4/20/2017,110,Lower Granite,100,10.3,249,35,6.7
3DD.0077B3CADB,South Fork Salmon River,8/9/2017,221,65,2.6,14,4/29/2018,119,Lower Granite,96,9.6,263,31,7
3DD.0077C3F5C7,South Fork Salmon River,8/14/2018,226,65,2.6,17,5/20/2019,140,Lower Granite,95,10.8,279,30,8.2
3D9.1C2DE74AEF,South Fork Salmon River,8/22/2015,234,65,3.9,10,4/28/2016,119,Lower Granite,104,13,250,39,9.1
3D9.1C2DE9530F,South Fork Salmon River,8/22/2015,234,65,3.4,10,4/15/2016,106,Lower Granite,113,13,237,48,9.6
3DD.0077B56E05,South Fork Salmon River,8/9/2017,221,65,3.4,14,5/1/2018,121,Lower Granite,110,13.2,265,45,9.8
3D9.1C2DE78CFA,South Fork Salmon River,8/23/2015,235,66,3.8,12,4/15/2016,106,Lower Granite,99,8.8,236,33,5
3D9.1C2DE901AE,South Fork Salmon River,8/13/2016,226,66,3.6,10,4/28/2017,118,Lower Granite,104,10.3,257,38,6.7
3D9.1C2DE8C81A,South Fork Salmon River,8/22/2015,234,66,3.3,10,4/16/2016,107,Lower Granite,102,11.3,238,36,8
3DD.0077B53AEA,South Fork Salmon River,8/9/2017,221,66,3.2,14,5/21/2018,141,Lower Granite,103,11.8,285,37,8.6
3DD.003D53CBDD,South Fork Salmon River,8/11/2021,223,66,3.1,12.5,5/31/2022,151,Lower Granite,106,11.9,293,40,8.8
3DD.003DEB2CA1,South Fork Salmon River,7/27/2022,208,66,3.1,13.5,5/23/2023,143,Lower Granite,106,12.3,300,40,9.2
3DD.00778DBEA4,South Fork Salmon River,8/23/2015,235,66,4.1,12,4/13/2016,104,Lower Granite,109,13.6,234,43,9.5
3DD.0077B36C22,South Fork Salmon River,8/9/2017,221,66,3,14,5/14/2018,134,Lower Granite,108,14,278,42,11
3DD.003DEB48C8,South Fork Salmon River,7/27/2022,208,67,3.8,13.5,5/4/2023,124,Lower Granite,97,8.1,281,30,4.3
3DD.00778D53DD,South Fork Salmon River,8/13/2016,226,67,4.2,10,4/16/2017,106,Lower Granite,101,10.3,245,34,6.1
3DD.0077B3748E,South Fork Salmon River,8/9/2017,221,67,3.1,14,5/10/2018,130,Lower Granite,97,10.4,274,30,7.3
3DD.003D53CA31,South Fork Salmon River,8/12/2021,224,67,3,16,5/9/2022,129,Lower Granite,98,10.9,270,31,7.9
384.1B79742A27,South Fork Salmon River,8/22/2015,234,67,3.8,10,4/24/2016,115,Lower Granite,106,12,246,39,8.2
3D9.1C2DE86194,South Fork Salmon River,8/22/2015,234,67,3.6,10,5/10/2016,131,Lower Granite,108,12.5,262,41,8.9
3D9.1C2DE85474,South Fork Salmon River,8/22/2015,234,67,3.4,10,4/5/2016,96,Lower Granite,105,12.8,227,38,9.4
3DD.0077CB9264,South Fork Salmon River,8/14/2018,226,67,2.9,17,4/28/2019,118,Lower Granite,107,13.6,257,40,10.7
3D9.1C2DE8A7A2,South Fork Salmon River,8/23/2015,235,67,3.3,12,4/26/2016,117,Lower Granite,113,14,247,46,10.7
3DD.00777460E5,South Fork Salmon River,8/13/2016,226,67,3.7,10,4/28/2017,118,Lower Granite,118,17.1,257,51,13.4
3DD.0077B3D310,South Fork Salmon River,8/9/2017,221,67,2.9,14,5/17/2018,137,Lower Granite,117,17.3,281,50,14.4
3DD.00779BE724,South Fork Salmon River,8/13/2016,226,68,4.1,10,4/22/2017,112,Lower Granite,90,6.8,251,22,2.7
3D9.1C2DE78A6D,South Fork Salmon River,8/22/2015,234,68,4.7,10,4/13/2016,104,Lower Granite,102,11.9,235,34,7.2
3DD.0077B4F02E,South Fork Salmon River,8/10/2017,222,68,4.2,11.5,4/17/2018,107,Lower Granite,104,11.5,250,36,7.3
384.1B797739D1,South Fork Salmon River,8/22/2015,234,68,4.1,10,4/20/2016,111,Lower Granite,106,12.5,242,38,8.4
3D9.1C2DE7008F,South Fork Salmon River,8/23/2015,235,68,4,12,5/15/2016,136,Lower Granite,108,12.9,266,40,8.9
3D9.1C2DE70C89,South Fork Salmon River,8/22/2015,234,68,3.8,10,5/10/2016,131,Lower Granite,116,15.9,262,48,12.1
3DD.003D53CBBA,South Fork Salmon River,8/11/2021,223,68,3.1,12.5,5/10/2022,130,Lower Granite,112,15.8,272,44,12.7
3D9.1C2DE8D0AC,South Fork Salmon River,8/22/2015,234,69,4.3,10,4/14/2016,105,Lower Granite,95,9.3,236,26,5
3DD.0077B36188,South Fork Salmon River,8/9/2017,221,69,4.4,14,4/24/2018,114,Lower Granite,96,9.5,258,27,5.1
3D9.1C2DE71F1F,South Fork Salmon River,8/22/2015,234,69,4.4,10,4/13/2016,104,Lower Granite,102,10.3,235,33,5.9
384.1B7974B0C1,South Fork Salmon River,8/13/2016,226,69,3.9,10,4/15/2017,105,Lower Granite,104,11.4,244,35,7.5
3DD.0077B54E8C,South Fork Salmon River,8/9/2017,221,69,4,14,5/10/2018,130,Lower Granite,106,13,274,37,9
3DD.0077CB97BF,South Fork Salmon River,8/14/2018,226,69,3,17,4/24/2019,114,Lower Granite,105,12.8,253,36,9.8
3D9.1C2DE8332F,South Fork Salmon River,8/23/2015,235,69,4.3,12,5/15/2016,136,Lower Granite,110,14.2,266,41,9.9
3DD.0077B39490,South Fork Salmon River,8/9/2017,221,69,2.7,14,5/9/2018,129,Lower Granite,116,18,273,47,15.3
3DD.0077AC398C,South Fork Salmon River,8/13/2016,226,70,4.2,10,5/8/2017,128,Lower Granite,90,7.8,267,20,3.6
3DD.0077B51261,South Fork Salmon River,8/9/2017,221,70,4.1,11.3,4/24/2018,114,Lower Granite,92,7.9,258,22,3.8
3D9.1C2DE94094,South Fork Salmon River,8/22/2015,234,70,3.7,10,4/14/2016,105,Lower Granite,94,8.2,236,24,4.5
3DD.0077C4092D,South Fork Salmon River,8/14/2018,226,70,2.6,17,4/28/2019,118,Lower Granite,94,8.1,257,24,5.5
3D9.1C2DE87CC5,South Fork Salmon River,8/23/2015,235,70,3.9,12,5/6/2016,127,Lower Granite,102,10.7,257,32,6.8
3D9.1C2DE812D7,South Fork Salmon River,8/22/2015,234,70,3.8,10,4/22/2016,113,Lower Granite,102,10.7,244,32,6.9
3D9.1C2DE78113,South Fork Salmon River,8/22/2015,234,70,3.9,10,5/8/2016,129,Lower Granite,109,12.6,260,39,8.7
3DD.0077C40927,South Fork Salmon River,8/14/2018,226,70,3.3,17,4/2/2019,92,Lower Granite,101,12.1,231,31,8.8
3D9.1C2E09C5B0,South Fork Salmon River,8/13/2016,226,70,4.2,10,4/13/2017,103,Lower Granite,106,13.1,242,36,8.9
3DD.0077B381DC,South Fork Salmon River,8/9/2017,221,70,1.9,14,5/9/2018,129,Lower Granite,112,15,273,42,13.1
3DD.007781B547,South Fork Salmon River,8/23/2015,235,71,5.3,12,4/15/2016,106,Lower Granite,103,9.9,236,32,4.6
3DD.00779BB54A,South Fork Salmon River,8/13/2016,226,71,5,10,4/22/2017,112,Lower Granite,107,12.6,251,36,7.6
3D9.1C2DE73939,South Fork Salmon River,8/22/2015,234,71,4.4,10,4/19/2016,110,Lower Granite,107,13.1,241,36,8.7
3DD.0077B5B943,South Fork Salmon River,8/9/2017,221,71,4,14,5/11/2018,131,Lower Granite,111,13.1,275,40,9.1
3DD.0077B53C55,South Fork Salmon River,8/9/2017,221,71,3.8,14,4/10/2018,100,Lower Granite,107,12.9,244,36,9.1
3DD.0077B4A86F,South Fork Salmon River,8/10/2017,222,71,4.3,11.5,4/15/2018,105,Lower Granite,114,14.2,248,43,9.9
3DD.003DEB48CD,South Fork Salmon River,7/27/2022,208,71,4.9,13.5,5/22/2023,142,Lower Granite,114,14.9,299,43,10
3DD.00778DA2E1,South Fork Salmon River,8/13/2016,226,71,4.4,10,4/20/2017,110,Lower Granite,112,14.6,249,41,10.2
3D9.1C2DE717A0,South Fork Salmon River,8/22/2015,234,71,3.8,10,5/3/2016,124,Lower Granite,119,17.8,255,48,14
3DD.0077B53458,South Fork Salmon River,8/9/2017,221,72,4,14,4/10/2018,100,Lower Granite,96,8.9,244,24,4.9
3D9.1C2DE8B7D0,South Fork Salmon River,8/23/2015,235,72,5.4,12,4/22/2016,113,Lower Granite,102,11.2,243,30,5.8
3DD.0077CB4248,South Fork Salmon River,8/14/2018,226,72,2.4,17,4/24/2019,114,Lower Granite,96,9.8,253,24,7.4
3D9.1C2DE8708D,South Fork Salmon River,8/22/2015,234,72,4.5,10,5/3/2016,124,Lower Granite,107,12.1,255,35,7.6
3DD.003DEB4816,South Fork Salmon River,7/27/2022,208,72,5.5,13.5,5/17/2023,137,Lower Granite,108,14.8,294,36,9.3
3DD.003D53D40B,South Fork Salmon River,8/12/2021,224,72,4.2,16,5/8/2022,128,Lower Granite,122,19.1,269,50,14.9
3DD.003D53CA21,South Fork Salmon River,8/12/2021,224,73,4.8,16,5/8/2022,128,Lower Granite,82,6.7,269,9,1.9
384.1B79742B99,South Fork Salmon River,8/23/2015,235,73,4.3,12,4/16/2016,107,Lower Granite,90,8,237,17,3.7
384.1B79742A8C,South Fork Salmon River,8/23/2015,235,73,5.2,12,4/14/2016,105,Lower Granite,102,10.1,235,29,4.9
3D9.1C2E02C273,South Fork Salmon River,8/13/2016,226,73,5.1,10,4/19/2017,109,Lower Granite,103,10.6,248,30,5.5
3DD.003D53CBD5,South Fork Salmon River,8/11/2021,223,73,3.7,12.5,4/28/2022,118,Lower Granite,108,13.2,260,35,9.5
3DD.003D53CC04,South Fork Salmon River,8/12/2021,224,73,4.3,16,5/16/2022,136,Lower Granite,125,17.4,277,52,13.1
3DD.0077B528CC,South Fork Salmon River,8/10/2017,222,74,4.9,11.5,4/17/2018,107,Lower Granite,91,8.8,250,17,3.9
3D9.1C2DE89902,South Fork Salmon River,8/22/2015,234,74,4.8,10,4/16/2016,107,Lower Granite,95,9.6,238,21,4.8
3DD.0077B3E0EA,South Fork Salmon River,8/9/2017,221,74,3.8,14,5/15/2018,135,Lower Granite,103,10.6,279,29,6.8
3DD.003D53CBDE,South Fork Salmon River,8/11/2021,223,74,4.6,12.5,5/10/2022,130,Lower Granite,109,12.9,272,35,8.3
3DD.007781D6EB,South Fork Salmon River,8/23/2015,235,74,5.4,12,4/24/2016,115,Lower Granite,113,14.7,245,39,9.3
3D9.1C2DE7470F,South Fork Salmon River,8/22/2015,234,74,4.5,10,4/15/2016,106,Lower Granite,118,14.4,237,44,9.9
3D9.1C2DE761D5,South Fork Salmon River,8/22/2015,234,74,4.6,10,5/10/2016,131,Lower Granite,115,16,262,41,11.4
3D9.1C2DE8BB7F,South Fork Salmon River,8/22/2015,234,74,4.7,10,4/14/2016,105,Lower Granite,126,20.7,236,52,16
3DD.0077C42A7D,South Fork Salmon River,8/14/2018,226,75,4.4,17,4/29/2019,119,Lower Granite,95,9.6,258,20,5.2
3DD.0077B552BC,South Fork Salmon River,8/10/2017,222,75,5.3,11.5,4/17/2018,107,Lower Granite,106,12.5,250,31,7.2
3DD.003D53C06A,South Fork Salmon River,8/11/2021,223,75,5,17.5,4/28/2022,118,Lower Granite,119,16.7,260,44,11.7
3DD.0077B36A49,South Fork Salmon River,8/9/2017,221,75,4.2,14,5/10/2018,130,Lower Granite,115,16.1,274,40,11.9
3DD.0077B3612C,South Fork Salmon River,8/9/2017,221,75,4.1,14,5/11/2018,131,Lower Granite,120,18.8,275,45,14.7
3D9.1C2DE7154C,South Fork Salmon River,8/22/2015,234,76,6.2,10,4/22/2016,113,Lower Granite,95,9.7,244,19,3.5
3DD.00778DB8DD,South Fork Salmon River,8/23/2015,235,76,6.8,12,4/14/2016,105,Lower Granite,102,11.1,235,26,4.3
3D9.1C2DE73AB4,South Fork Salmon River,8/22/2015,234,76,5.5,10,4/19/2016,110,Lower Granite,98,10.6,241,22,5.1
3DD.00778D604C,South Fork Salmon River,8/23/2015,235,76,7.5,12,5/26/2016,147,Lower Granite,108,12.9,277,32,5.4
3DD.0077B3C861,South Fork Salmon River,8/9/2017,221,76,4.2,14,5/10/2018,130,Lower Granite,99,10.1,274,23,5.9
3DD.0077B544DC,South Fork Salmon River,8/10/2017,222,76,5,11.5,5/12/2018,132,Lower Granite,106,11.1,275,30,6.1
3D9.1C2DE8178F,South Fork Salmon River,8/22/2015,234,76,5.2,10,4/16/2016,107,Lower Granite,108,12.1,238,32,6.9
3DD.007781E08F,South Fork Salmon River,8/13/2016,226,76,5.5,10,5/10/2017,130,Lower Granite,107,12.8,269,31,7.3
3D9.1C2DE8295D,South Fork Salmon River,8/22/2015,234,76,4.9,10,5/10/2016,131,Lower Granite,105,12.8,262,29,7.9
3DD.003D53C075,South Fork Salmon River,8/11/2021,223,76,5.3,17.5,5/23/2022,143,Lower Granite,115,14.8,285,39,9.5
3D9.1C2DE98EE4,South Fork Salmon River,8/13/2016,226,76,4.7,10,5/9/2017,129,Lower Granite,115,15.6,268,39,10.9
3D9.1C2DE8CDC4,South Fork Salmon River,8/22/2015,234,77,5.1,10,5/5/2016,126,Lower Granite,106,12.4,257,29,7.3
3D9.1C2DE768AF,South Fork Salmon River,8/22/2015,234,77,4.5,10,4/28/2016,119,Lower Granite,127,21.6,250,50,17.1
3D9.1C2DE83246,South Fork Salmon River,8/22/2015,234,78,6.5,10,4/14/2016,105,Lower Granite,113,13.1,236,35,6.6
3D9.1C2DE89509,South Fork Salmon River,8/22/2015,234,79,5.9,10,4/26/2016,117,Lower Granite,99,9.3,248,20,3.4
3D9.1C2DE7595B,South Fork Salmon River,8/23/2015,235,79,5.5,12,5/5/2016,126,Lower Granite,107,12.9,256,28,7.4
